,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Saves,Weekday,Time,Post Link Clicks,year_month,Sentiment,Sentiment_Label
3803,2021-12-18 08:05:00,18274185460028901,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CXnXs9OMpvY/,"As you do your Christmas shopping, remember to stay safe, wear your face mask and maintain social distancing.
#ITCANBE",469.0,1464.0,1.98,2.19,6.0,31.0,0.0,1.0,Saturday,8,2.0,2021-12,0.26666666666666666,Positive
3804,2021-11-04 12:05:00,18130209475246621,Post,Photo, ,https://www.instagram.com/p/CV2gMzNIvSM/,"May your days be filled with light, wealth, happiness, and success.
We wish you a Happy Diwali!

#ITCANBE",700.0,1464.0,2.43,2.6,19.0,29.0,9.0,0.0,Thursday,12,3.0,2021-11,0.5599999999999999,Positive
3805,2021-05-31 08:30:00,17873508578448465,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPh2yW1ALi-/,"What would you do if you weren’t afraid? Now go ahead and do just that!
#PowerUpMonday
#MotivationMonday",1601.0,1464.0,2.23,2.39,24.0,32.0,2.0,1.0,Monday,8,17.0,2021-05,-0.75,Negative
3806,2021-05-21 19:00:00,17870894303509114,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPJO9M2FKmO/,"Please be assured that we will never ask for your personal banking details.
#ScamAlert
#ITCANBE",1422.0,1464.0,1.54,1.71,57.0,24.0,1.0,0.0,Friday,19,17.0,2021-05,0.0,Neutral
3807,2021-05-21 10:28:00,17892276527111494,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPIUYO8Hvd_/,"Let’s help you #StayInBusiness with our Enterprise Online Banking Service.
Contact enterprisedirect@stanbicibtc.com or call 07000 333 3333 for more info.

#ITCANBE",550.0,1462.0,1.96,2.05,4.0,25.0,4.0,1.0,Friday,10,1.0,2021-05,0.5,Positive
3808,2020-02-14 11:34:00,17933892616350296,Post,Video,Aramide Salami,https://www.instagram.com/p/B8i0tzRFndq/,"YOU are at the centre of our love.
To us, nothing else matters but YOU!
Happy Valentine's Day from us to YOU.
#ValentinesDay2020",712.0,1462.0,4.08,4.58,11.0,52.0,14.0,1.0,Friday,11,3.0,2020-02,0.7125,Positive
3809,2023-01-11 10:25:00,17977495714926916,Post,Carousel,Blessing Ubah,https://www.instagram.com/p/CnRQ-anMl07/,"Looking to start things off on the right foot this new year? Start with getting the Smart Loan with these easy steps.
Download the Stanbic IBTC Super App today to begin!
#WealthWednesday
#ITCANBE",544.0,1460.0,2.52,3.22,12.0,25.0,20.0,2.0,Wednesday,10,6.0,2023-01,0.29727272727272724,Positive
3810,2022-05-28 18:00:00,17928877880155448,Post,Photo, ,https://www.instagram.com/p/CeG_y1-INVZ/,"Live life on your own terms. 
Join Ibiyemi Mezu and other amazing women on “The Woman and Her Money”, 09 June 2022 at 12:00pm, and get tips on wealth management, investment and so much more.
Sign up to attend the webinar now: https://bit.ly/StanbicIBTCWIMBIZRoundtable
#ITCANBE",511.0,1460.0,2.26,2.47,13.0,30.0,5.0,1.0,Saturday,18,4.0,2022-05,0.3422727272727273,Positive
3811,2022-05-24 15:52:00,17882292713663764,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cd8d83gMbze/,"All the financial support you need and more lies with the medical equipment finance from Stanbic IBTC and MegaMedx.
Visit https://bit.ly/StanbicIBTCHealthcareSupportScheme to get started. 
#ITCANBE",519.0,1460.0,2.86,3.29,11.0,32.0,14.0,2.0,Tuesday,15,8.0,2022-05,0.16666666666666666,Positive
3812,2021-09-05 09:02:00,17910096755064746,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CTbrjbQj-Vh/,"Need cash to stock up your store in time for the ember sales? 
We’ve got you! 😉
With our SME Loan, you can get up to N10,000,000 to expand your business.
Visit the link in our bio and click ‘SME Loan’ to begin.
Read more here: https://bit.ly/StanbicIBTCSMELoan
#ITCANBE",884.0,1460.0,1.72,1.85,15.0,26.0,0.0,1.0,Sunday,9,10.0,2021-09,0.5,Positive
3813,2021-03-11 17:50:00,17887487504045326,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CMSSfBCFdBc/,"Receive extra N5 for every dollar sent to you from anywhere in the world into your Stanbic IBTC bank account or over the counter at any Stanbic IBTC bank Nationwide.

Offer valid from Monday, 8 March 2021 and ends on Saturday, 8 May 2021

#ITCANBE",539.0,1460.0,3.34,3.42,11.0,46.0,4.0,0.0,Thursday,17,4.0,2021-03,0.0,Neutral
3814,2023-04-11 18:36:00,17989803583782825,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cq54sG7B5MU/,"We always aim to create situations where everyone wins. Let us guide you towards an exceptional future. 
Visit https://bit.ly/StanbicIBTCPensionExtraordinary to switch to Stanbic IBTC Pension Managers. ​
#ITCANBE​ ​
#GoForAnExtraordinaryFuture",1216.0,1458.0,3.16,3.57,73.0,49.0,0.0,3.0,Tuesday,18,37.0,2023-04,0.3222222222222222,Positive
3815,2022-01-20 17:45:00,18003637063381746,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CY9YYsxsGEv/,"You don't have to continue managing your old palasa phone when you can just get a new one with the Stanbic IBTC Device Financing.
Dial *909*21# to get started.
#ITCANBE",342.0,1458.0,1.63,1.71,6.0,25.0,0.0,0.0,Thursday,17,3.0,2022-01,0.11818181818181818,Positive
3816,2021-12-07 08:15:00,17904207158346912,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CXLEHKTsLQs/,"Don’t sleep on it!

Stay tuned to find out the newest winners, could it be you? 😄

#Reward4Savings promo is going down tomorrow.

#ITCANBE",1840.0,1458.0,2.63,2.81,36.0,31.0,10.0,0.0,Tuesday,8,23.0,2021-12,-0.15555555555555559,Negative
3817,2021-10-27 17:21:00,17877538103560365,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CVieGPbsaeN/,"Don’t allow this opportunity pass you by o!

Deposit that your unused N5,000 in a new or existing Stanbic IBTC savings account or @ease wallet and stand a chance to win in the #Reward4Saving promo.

#ITCANBE",820.0,1458.0,2.74,3.02,24.0,35.0,9.0,0.0,Wednesday,17,7.0,2021-10,0.4681818181818182,Positive
3818,2021-10-14 08:31:00,17912047814106005,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CVADAhOs5WK/,"A little more cash never hurt nobody. Become a Stanbic IBTC @Easewallet agent today!
Visit the link in our bio and click ‘Become a Stanbic IBTC @easeagent’ to sign up.
Call 01 422 9099 or email ease@stanbicibtc.com for more information.
#StanbicIBTCNextToYou
#ITCANBE",,1458.0,2.63,2.88,,34.0,7.0,1.0,Thursday,8,,2021-10,0.3125,Positive
3819,2022-06-13 12:50:00,18164096680243073,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CevpBOhMyll/,"Got questions on investing in FGN Bonds? 
We are here to answer them and hold your hand through your investment journey.​
Send an email to CallMe@stanbicibtc.com to get started.​
#ITCANBE​",584.0,1456.0,0.88,0.96,10.0,9.0,3.0,2.0,Monday,12,2.0,2022-06,0.0,Neutral
3820,2022-05-25 19:35:00,17871210377705233,Post,Carousel, ,https://www.instagram.com/p/Cd_cS2nok3V/,"What does Africa mean to you?
This is what our leaders have to say.

#AfricaDay2022
#GoForIt
#ITCANBE-",630.0,1456.0,3.21,3.98,22.0,51.0,4.0,3.0,Wednesday,19,12.0,2022-05,-0.3125,Negative
3821,2022-04-25 18:20:00,17938415279032208,Post,Photo, ,https://www.instagram.com/p/CcyD5aGIWv7/,"Are there factors that make a Will valid or invalid? Join us on Wednesday, 27 April 2022 by 11am on our Facebook, Twitter and YouTube pages, as we discuss all you need to know about the probate process. 
Stay tuned! 
#BlueTalks
#ITCANBE",,1456.0,1.92,2.06,,27.0,1.0,2.0,Monday,18,,2022-04,0.0,Neutral
3822,2019-11-10 10:28:00,17988057364284379,Post,Video, ,https://www.instagram.com/p/B4rg2fslxcs/,credit: @oladele.thomasojo... #Together4ALimb,507.0,1456.0,3.06,3.5,10.0,49.0,0.0,2.0,Sunday,10,5.0,2019-11,0.0,Neutral
3823,2022-11-18 11:00:00,18162870778258713,Post,Photo,Blessing Ubah,https://www.instagram.com/p/ClGSCy2Onxv/,"Dear women in business, it’s time to maximise this opportunity today to blossom! 🙂​
Enjoy special offers when you convert your existing current account to a Blue Blossom Current Account.​
Send an email to enterprisedirect@stanbicibtc.com to get started.​​
#ITCANBE​",608.0,1454.0,1.89,2.06,35.0,20.0,9.0,1.0,Friday,11,29.0,2022-11,0.14285714285714285,Positive
3824,2022-08-06 16:41:00,17941368995241033,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cg7GZaiMZfk/,"You run a business but still having issues with payment transactions from your customers? 🤔 
Mark your calendar. 
We will be having interesting conversations with you on Friday, 19 August 2022 at 6pm (WAT).
#ITCANBE",472.0,1454.0,1.6,1.72,10.0,20.0,4.0,1.0,Saturday,16,4.0,2022-08,0.5,Positive
3825,2022-05-09 08:16:00,17930017172224582,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CdVB1uxsHP8/,"Let nothing stop you from achieving your goals this new week. #GoForIt 💪🏽 
#MondayMotivation
#ITCANBE",,1454.0,2.95,3.23,,38.0,7.0,2.0,Monday,8,,2022-05,0.13636363636363635,Positive
3826,2021-11-08 15:00:00,18014905483323401,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CWBHbVusF0w/,"It’s happening live in two days!

Some people’s account balance will change. 

Don’t you want to be one of them? 

Deposit N5000 in a new or existing Stanbic IBTC savings account or @easewallet.
Terms and Conditions apply

#Reward4Saving
#ITCANBE",1431.0,1454.0,2.98,3.23,40.0,35.0,11.0,1.0,Monday,15,25.0,2021-11,0.15340909090909088,Positive
3827,2021-10-09 12:01:00,17929997365763350,Post,Carousel, ,https://www.instagram.com/p/CUzjEfsIsMz/,"#Throwback to when we had an impactful time learning the art of balancing career and wellness.😊
Did you miss the session?
Not to worry, you can visit this link bit.ly/STANBICIBTCLATTES to watch the replay 😉
#ITCANBE",403.0,1454.0,1.57,1.93,4.0,28.0,0.0,0.0,Saturday,12,1.0,2021-10,0.0,Neutral
3828,2021-07-09 14:22:00,17868593261524606,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CRG6Ed0jAxV/,"The streets are not smiling. 
Be sure to protect your PIN when using the ATM. If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.
#ScamAlert
#ITCANBE",401.0,1454.0,3.02,3.23,11.0,44.0,1.0,2.0,Friday,14,5.0,2021-07,0.5,Positive
3829,2021-06-06 17:02:00,17886151286323693,Post,Video, ,https://www.instagram.com/p/CPyN-aKg1BV/,"Enjoying easy banking with the 3S Banking on the ""My Bank"" module of the Stanbic IBTC mobile App with these simple steps!

#ITCANBE",517.0,1454.0,2.29,2.48,8.0,30.0,5.0,1.0,Sunday,17,4.0,2021-06,0.3111111111111111,Positive
3830,2022-10-02 14:01:00,17942365277469619,Post,Video,Blessing Ubah,https://www.instagram.com/p/CjNlYz4sjzC/,"Do more with EZ Cash this weekend!
Log in to the mobile app or dial *909*44# to get started!
#ITCANBE",951.0,1452.0,3.47,3.72,21.0,32.0,21.0,1.0,Sunday,14,5.0,2022-10,0.78125,Positive
3831,2021-07-16 10:31:00,17908417498894368,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CRYhMtaDMhH/,"If you want to stay ahead of the pack, you might need to increase your investment. 
Visit the link in our bio and click 'Want to know more about our various investment options' to get started.
#NeverStopInvesting
#ITCANBE",764.0,1452.0,2.41,2.55,64.0,36.0,1.0,0.0,Friday,10,47.0,2021-07,0.25,Positive
3832,2021-05-24 15:00:00,17929728070576655,Post,Photo,Kemi Amoo,https://www.instagram.com/p/CPQh4Rfj3cS/,"Do you know your *909# codes and the transactions they are used for? Let’s see if you can get this!

#ITCANBE",1856.0,1452.0,2.71,2.96,57.0,36.0,7.0,0.0,Monday,15,37.0,2021-05,0.0,Neutral
3833,2023-02-16 13:36:00,18175000603267676,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CouTbJfMMFh/,"Be it purchasing goods, facilitating transportation, or paying heavy-duty fees, funds should not be a roadblock to growing your business. ​
We have a variety of Trade Financing options curated with the success of your business in mind.​
Speak with us today!​
#ITCANBE",740.0,1450.0,2.44,2.62,22.0,20.0,16.0,2.0,Thursday,13,6.0,2023-02,0.3,Positive
3834,2023-02-06 15:47:00,18242468902195784,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CoUyeI1LMYM/,"Today, we join the world in promoting a responsible, respectful, critical and creative use of digital technologies with the goal of fostering a better internet for all.​

#SaferInternetDay​
#ITCANBE",2039.0,1450.0,2.34,2.55,179.0,30.0,7.0,0.0,Monday,15,145.0,2023-02,0.2833333333333333,Positive
3835,2021-08-06 15:45:00,17943499867532242,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CSPJ1DIjwKU/,"Chuka didn’t expect to be fixing his brand new car a month after purchase because of an accident, after all no one prays for bad things to happen.
 Luckily, he got the #BestInsuranceDeals from us some days ago.
Be like Chuka, visit the link in our bio and click on “Let’s help you get the best insurance deals” to begin.

#ITCANBE",1610.0,1450.0,2.4,2.62,37.0,36.0,2.0,0.0,Friday,15,18.0,2021-08,0.19242424242424244,Positive
3836,2021-05-18 12:28:00,17886238655298702,Post,Video,Kemi Amoo,https://www.instagram.com/p/CPAzqR2LKfp/,"Calling all female change makers, now is the time to come aboard the Blue Blossom Current Account train for the women who mean business. Visit this link: http://bit.ly/StanbicIBTCBlueBlossomAccount to get started.

#BlueBlossom

#ITCANBE",2117.0,1450.0,2.32,2.48,103.0,34.0,0.0,2.0,Tuesday,12,42.0,2021-05,-0.078125,Negative
3837,2021-03-24 15:19:00,17911272496677010,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CMzfiZ3ADvO/,"A face mask and hand sanitiser are essential items you should have on you when going out. 

#StaySafe
#ITCANBE",1567.0,1450.0,2.71,2.9,68.0,42.0,0.0,0.0,Wednesday,15,23.0,2021-03,0.0,Neutral
3838,2021-01-14 14:53:00,17864701613331427,Post,Video, ,https://www.instagram.com/p/CKBxkNBgCUm/,"For everything lifestyle, finance and all round entertainment, follow @beyonddreamsng and turn on your notifications to get served! 😉

#BeyondDreamsNG #ITCANBE",845.0,1450.0,2.81,3.03,26.0,39.0,4.0,1.0,Thursday,14,16.0,2021-01,-0.25,Negative
3839,2021-11-08 13:01:00,17920385296997210,Post,Carousel, ,https://www.instagram.com/p/CWA5yA8oBYQ/,"Life happens, we know.

But with a Credit Life Policy, you are prepared to face anything that comes. 

Visit the link in our bio and click ‘Stanbic IBTC Insurance Products’ to begin.

#ITCANBE",1569.0,1448.0,2.3,2.76,32.0,27.0,13.0,0.0,Monday,13,6.0,2021-11,0.0,Neutral
3840,2021-10-22 09:00:00,17919144847972971,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CVUss2hs2y4/,"Did someone say #TGIF? 💃🏾🕺🏾

It’s one of our favourite days of the week ‘cus it ushers us into the weekend 😃 

#ITCANBE",3218.0,1448.0,1.88,2.07,90.0,22.0,7.0,1.0,Friday,9,68.0,2021-10,0.0,Neutral
3841,2021-09-23 15:01:00,17942565592605274,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CUKq80UNGWe/,"Are you ready to help mother earth by planting today? 😀 
Planting trees can help mitigate climate change by removing CO2 from the atmosphere.

 #StanbicIBTCSW2021
#WorkingTowardsNetZeroEmissions
#ITCANBE",1316.0,1448.0,2.37,2.62,33.0,21.0,16.0,1.0,Thursday,15,9.0,2021-09,0.2,Positive
3842,2020-11-14 11:59:00,17847484811438843,Post,Video, ,https://www.instagram.com/p/CHkZUu7Juce/,"#Repost @nikkyoduks
• • • • • •
Today, we walked for the many children living with limb loss. 
@Stanbicibtc #Together4ALimb2020",1156.0,1448.0,3.08,3.38,41.0,45.0,2.0,2.0,Saturday,11,19.0,2020-11,0.5,Positive
3843,2023-05-03 14:14:00,17963174273297795,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CryEP-fMHdt/,"At Stanbic IBTC, we solve problems across the group to meet you at your point of need.
Connect to our community and grow your business.
Olu Delano, Executive Director,Consumer and High Net Worth Client
#GoBloom 
#ITCANBE",2799.0,1446.0,3.99,4.29,125.0,47.0,12.0,3.0,Wednesday,14,51.0,2023-05,0.15333333333333332,Positive
3844,2023-02-08 09:42:00,17970490010116450,Post,Photo,Damilare Oyekanmi,https://www.instagram.com/p/CoZSSTXD7v0/,"Avoid being stuck with outdated Naira notes! 
Deposit them today at any Stanbic IBTC branch near you. 
#ITCANBE",2645.0,1446.0,2.43,2.63,85.0,31.0,6.0,1.0,Wednesday,9,38.0,2023-02,-0.20000000000000007,Negative
3845,2022-03-13 15:40:00,17923154225219363,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CbDDWFhu2SO/,"Why play small when you can grow bigger?
Take advantage of the Stanbic IBTC lending solution in partnership with MegaMedx.
For more details, please visit here: https://bit.ly/StanbicIBTCHealthcareSupportScheme
#ITCANBE",1644.0,1446.0,1.49,1.59,44.0,20.0,2.0,1.0,Sunday,15,21.0,2022-03,0.08333333333333333,Positive
3846,2022-02-25 15:32:00,18125258248260318,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CaZ1tVNumdd/,"Have you signed up for eNaira yet?
Then follow these fast and simple ways to know your eNaira wallet ID. 
#ITCANBE",1303.0,1446.0,1.61,1.66,39.0,18.0,4.0,2.0,Friday,15,21.0,2022-02,0.1,Positive
3847,2020-03-09 09:36:00,18127858039065427,Post,Video, ,https://www.instagram.com/p/B9gaM9GJPPS/,It’s 909 O’clock! 💃💃 Enjoy a 90.9% airtime bonus when you buy airtime today between 9:09 – 9:30 am/pm with *909#. #StanbicIBTC,1190.0,1446.0,4.59,5.12,33.0,65.0,7.0,2.0,Monday,9,17.0,2020-03,0.4,Positive
3848,2019-12-21 11:00:00,18086220181081822,Post,Video,Aramide Salami,https://www.instagram.com/p/B6VJCQmAtkK/,"Stay connected to your loved ones this season!
Buy airtime with *909# at 9.09 – 9.30 am/pm and get a 90.9% bonus airtime on December 25, 26, 31 and January 1. 
Bonus Airtime will be credited within 24 hours. T&Cs apply. #StanbicIBTC #Discounts #Airtime",1693.0,1446.0,3.02,3.39,43.0,42.0,2.0,5.0,Saturday,11,18.0,2019-12,0.875,Positive
3849,2019-11-03 17:29:00,17843566840758026,Post,Carousel, ,https://www.instagram.com/p/B4aPcWjJWTe/,Panelists speaking at the Art X talk sponsored by Stanbic IBTC Pension managers on Collecting Live,1135.0,1446.0,2.61,4.01,24.0,55.0,0.0,3.0,Sunday,17,11.0,2019-11,0.13636363636363635,Positive
3850,2023-03-07 18:58:00,17950024715370525,Post,Photo,Blessing Ubah,https://www.instagram.com/p/CpfzYPHtHcO/,"Our committed investment banking experts utilise extensive industry knowledge to provide our customers with groundbreaking advice, funding options, and capital markets solutions that fuel their business expansion.
Visit the link in our bio and click on 'Trusted Partner' to learn more.
#GoForGrowth
#TrustedPartner
#ITCANBE",1501.0,1444.0,2.0,2.22,48.0,22.0,9.0,1.0,Tuesday,18,14.0,2023-03,0.25,Positive
3851,2022-12-05 19:27:00,17999669329513899,Post,Photo,Blessing Ubah,https://www.instagram.com/p/Cly9kHRsNBK/,"What does the future hold for the worlds of music, dance, fashion and tech? 
Come find out at the Stanbic IBTC Fuze Festival.
Download the Stanbic IBTC Events App to register now for the Fuze Talent Hunt: https://bit.ly/StanbicIBTCFuzeFestivalApp 
#IgniteYourFuze
#ITCANBE",,1444.0,3.34,3.74,,44.0,7.0,3.0,Monday,19,,2022-12,0.0,Neutral
