,Date,Post ID,Post Type,Content Type,Sent by,Link,Post,Impressions,Engagement Rate (per Impression),Engagements,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Weekday,Time,year_month,Sentiment,Sentiment_Label
4119,2020-08-12 14:05:00,6699299883674824704,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6699299885419646976,"If you are new to investing in Exchange Traded Funds or about to create your first investment plan, here is a guide to walk you through.

#NeverStopInvesting",841.0,9.04,76.0,11.0,0.0,2.0,7.49,63.0,Wednesday,14,2020-08,0.19318181818181818,Positive
4120,2020-08-12 10:51:00,6699250935442493440,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6699250936252010496,"If you still haven’t downloaded the new Super App, what are you waiting for? Follow this link to download now: https://lnkd.in/dWpyrV5

Thank you @callyswitchintl and @TheLatchenko for your comments!
#LikeAHero
",1243.0,9.73,121.0,19.0,0.0,1.0,8.13,101.0,Wednesday,10,2020-08,0.2765151515151515,Positive
4121,2020-08-11 13:03:00,6698921888111976448,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698921888971800576,"We are glad to inform you that the FGN Retail Savings Bond auction for August 2020 has commenced. Have you been waiting to invest in some of these? 

Click this link https://lnkd.in/d299Ukn and leave your details and we’ll contact you to get started!
#StanbicIBTCFGNBondsFAQ",876.0,4.45,39.0,5.0,0.0,0.0,3.88,34.0,Tuesday,13,2020-08,0.625,Positive
4122,2020-08-11 13:00:00,6698920934029451264,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698920934725693440,"#DidYouKnow that only RSA holders who have completed the Data Recapture Exercise can withdraw from their RSA accounts? Click this link https://lnkd.in/d_8pH2t to update your pension details seamlessly.

#ItCanBe
#HappenToLife",595.0,3.53,21.0,5.0,0.0,0.0,2.69,16.0,Tuesday,13,2020-08,0.05,Positive
4123,2020-08-11 12:30:00,6698913363889545216,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698913365047160832,"Stanbic IBTC Bank rebuts the Ascon Oil story. Please take note.

#ItCanBe
",2705.0,19.11,517.0,37.0,0.0,1.0,17.71,479.0,Tuesday,12,2020-08,0.0,Neutral
4124,2020-08-11 11:33:00,6698899113049657344,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698899114295361536,"We are glad to inform you that the FGN Retail Savings Bond auction for August 2020 commences today. Have you been waiting to invest in some of these? Click this link https://lnkd.in/d299Ukn and leave your details and we’ll contact you to get started!

#StanbicIBTCFGNBondsFAQ
",0.0,0.0,,,,,,0.0,Tuesday,11,2020-08,0.625,Positive
4125,2020-08-11 10:00:00,6698875618001473536,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698875619800825856,"Preparing your wards for WAEC and JAMB just got easier. Pay on the uLesson Learning platform with your Stanbic IBTC Mastercard and get up to 10% discount!

#ItCanBe
",674.0,0.89,6.0,3.0,0.0,1.0,0.3,2.0,Tuesday,10,2020-08,0.0,Neutral
4126,2020-08-10 18:00:00,6698634064305389568,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698634065630773248,"Everyone has a desire for a better tomorrow. 
With as little as N5000 investment in mutual funds, that desire can come true. Secure your tomorrow, visit https://lnkd.in/dDDdcmC to know more about investing in mutual funds!

#NeverStopInvesting 
#ItCanBe
",837.0,3.58,30.0,15.0,0.0,1.0,1.67,14.0,Monday,18,2020-08,0.3375,Positive
4127,2020-08-10 15:00:00,6698588763653734400,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698588764429656064,"Know any women in agriculture? Ask them to click this link https://lnkd.in/djSjMwS to learn more about our UN women funded project.

#ItCanBe
",730.0,2.6,19.0,10.0,0.0,0.0,1.23,9.0,Monday,15,2020-08,0.5,Positive
4128,2020-08-10 10:00:00,6698513241477275648,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698513242349686784,"If you don’t try, you may never find out the amazing things you are capable of.
Make a commitment this week to try new things.

#MotivationMonday
#PowerUpMonday
#ItCanBe",1193.0,4.44,53.0,25.0,2.0,6.0,1.68,20.0,Monday,10,2020-08,0.31212121212121213,Positive
4129,2020-08-10 10:00:00,6698513241049460736,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698513241724727296,"#PowerUpMonday
If you don’t try, you may never find out the amazing things you are capable of.
Make a commitment this week to try new things.
#MotivationMonday",132.0,1.52,2.0,2.0,0.0,0.0,0.0,0.0,Monday,10,2020-08,0.31212121212121213,Positive
4130,2020-08-09 17:23:00,6698262474132602880,Post,Link,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6698262475483172864,"Stanbic IBTC Blue Women Network (BWN), showed their support by donating food items and provisions to orphanages in Abuja, Lagos and Port Harcourt. Read more here: https://lnkd.in/di_KtKG",1811.0,4.03,73.0,32.0,1.0,0.0,2.21,40.0,Sunday,17,2020-08,0.25,Positive
4131,2020-08-09 12:00:00,6698181038968987648,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6698181040042717184,"Please ignore requests for your card PIN, CVV number or OTP either via SMS or phone calls, as we will never ask you for such details. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com if you get such calls or messages.
",883.0,2.27,20.0,8.0,0.0,4.0,0.91,8.0,Sunday,12,2020-08,0.0,Neutral
4132,2020-08-08 18:00:00,6697909252561874944,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697909253174247424,"Wash your hands frequently with soap under running water for 20 seconds and avoid touching your face with unwashed hands to stop the spread of COVID-19. 
#StaySafe #ItCanBe
",914.0,2.3,21.0,18.0,0.0,0.0,0.33,3.0,Saturday,18,2020-08,0.3,Positive
4133,2020-08-08 14:00:00,6697848867821506560,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697848868568096768,"Get the best of our banking services when you dial *909# and bank with ease during the weekend.
#ItCanBe
",958.0,2.61,25.0,19.0,0.0,0.0,0.63,6.0,Saturday,14,2020-08,1.0,Positive
4134,2020-08-08 10:00:00,6697788454056546304,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697788454832500736,"Whatever your insurance needs are, we have the #BestInsuranceDeals for you. Call 01 277 0394 or email Insurancesolution@stanbicibtc.com for more details.
",829.0,2.9,24.0,14.0,0.0,3.0,0.84,7.0,Saturday,10,2020-08,0.5,Positive
4135,2020-08-07 12:00:00,6697456307009556481,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697456307684810752,"Get awesome discounts when you shop at Hubmart with your Stanbic IBTC debit card. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more information. 
#ItCanBe 
",616.0,2.44,15.0,9.0,0.0,2.0,0.65,4.0,Friday,12,2020-08,0.75,Positive
4136,2020-08-07 08:00:00,6697395922529202176,Post,Video,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:6697395922529202176,"Do follow the safety guidelines when next you visit the banking hall. Click https://bit.ly/2Brogrd to see the list of our branches open to customers. 
#ItCanBe
",980.0,2.04,20.0,14.0,1.0,1.0,0.41,4.0,Friday,8,2020-08,0.0,Neutral
4137,2020-08-06 14:00:00,6697124091943518208,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697124092610400256,"Start your journey to financial freedom when you invest in mutual funds with just N5000. Call 01 280 1266 or email assetmanagement@stanbicibtc.com for more details.
#NeverStopInvesting
",1026.0,3.31,34.0,21.0,0.0,3.0,0.97,10.0,Thursday,14,2020-08,0.25,Positive
4138,2020-08-06 10:44:00,6697074904874938368,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697074906535882752,"Stanbic IBTC PMI at 50.4 in July, up from 46.4 in June and above the 50.0 no-change mark for the first time since March. Here are the highlights
#ItCanBe",845.0,3.2,27.0,8.0,0.0,0.0,2.25,19.0,Thursday,10,2020-08,0.125,Positive
4139,2020-08-06 09:00:00,6697048577807552512,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6697048579002920960,"Don't let all the negativity and uncertainty get to you, stay positive and believe it will all get better. 
#ItCanBe
#ThursdayMotivation
",2754.0,3.81,105.0,36.0,6.0,2.0,2.21,61.0,Thursday,9,2020-08,0.36363636363636365,Positive
4140,2020-08-05 15:00:00,6696776805828841472,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6696776806546055169,"Join Abdul Oganla as he talks about global opportunities available for student-athletes. Follow this link to register for free: https://lnkd.in/da9Jd53 
#HiFL2020
#HiFLStanbicIBTC
",619.0,3.39,21.0,6.0,2.0,0.0,2.1,13.0,Wednesday,15,2020-08,0.26666666666666666,Positive
4141,2020-08-05 14:09:00,6696764094466289664,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6696764096903172096,"Get the Stanbic IBTC Education Trust #SETT) to cultivate the habit of deliberately putting funds away for your child’s education. To get started, kindly click here https://lnkd.in/dftPuHt to fill out your details on the inquiry drop-down to enable us to contact you directly.
You may also send an email to SITLAgency@stanbicibtc.com 
#WealthWednesday",865.0,3.7,32.0,17.0,2.0,0.0,1.5,13.0,Wednesday,14,2020-08,0.35,Positive
4142,2020-08-05 14:08:00,6696763895924723712,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6696763897287860224,"We understand that schools are yet to open due to the pandemic, but here is a soft reminder. Have you #SET yourself up for the next school year by planning deliberately. #WealthWednesday",1465.0,3.62,53.0,19.0,3.0,4.0,1.84,27.0,Wednesday,14,2020-08,-0.006249999999999999,Negative
4143,2020-08-05 10:00:00,6696701294968627200,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6696701295832662016,"The earlier you learn about money, the smarter you are in matters of financial management. 
#NewSchoolMoney
",7239.0,3.83,277.0,133.0,10.0,7.0,1.75,127.0,Wednesday,10,2020-08,0.0,Neutral
4144,2020-08-04 21:00:00,6696505068545421312,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6696505068545421312,"#HappenToLife and plan for your retirement with a winning strategy. Contact us on 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to learn more.
",669.0,1.49,10.0,7.0,0.0,1.0,0.3,2.0,Tuesday,21,2020-08,0.5,Positive
4145,2020-08-04 20:00:00,6696489912587309056,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6696489913996582912,"Don’t forget to register for the #HiFL2020 masterclass. Register free at https://lnkd.in/da9Jd53
#HiFLStanbicIBTC
",611.0,2.13,13.0,5.0,0.0,0.0,1.31,8.0,Tuesday,20,2020-08,0.4,Positive
4146,2020-08-04 19:01:00,6696475197588959232,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6696475198482345984,"Access our stockbroking services and manage your investment portfolio with the Super App. Download the super app and learn more via https://lnkd.in/dpY_6a4
#LikeAHero",483.0,2.28,11.0,6.0,0.0,1.0,0.83,4.0,Tuesday,19,2020-08,0.38888888888888884,Positive
4147,2020-08-04 18:00:00,6696459809681616896,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6696459809681616896,"With the Stanbic IBTC mobile app, you can bank with ease from wherever you are. #LikeAHero #ItCanBe
",909.0,1.98,18.0,14.0,0.0,1.0,0.33,3.0,Tuesday,18,2020-08,0.0,Neutral
4148,2020-08-04 12:56:00,6696383367262285824,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6696383368059207680,"Now is the best time to start planning for your child’s education with a Stanbic IBTC Education Trust. Call 01-2706800 or email sitlagency@stanbicibtc.com 
#ItCanBe",776.0,1.8,14.0,8.0,0.0,0.0,0.77,6.0,Tuesday,12,2020-08,1.0,Positive
4149,2020-08-04 10:00:00,6696338903131017216,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6696338904020209664,"Emergencies are a part of life, you might not be able to foresee them, but you can plan such that when they happen, there's a plan to help you get through them. Financial emergencies are not any different, having a savings plan helps you keep money aside for emergency expenses. #FinancialTip",609.0,2.3,14.0,8.0,0.0,1.0,0.82,5.0,Tuesday,10,2020-08,0.125,Positive
4150,2020-08-03 18:00:00,6696097334729699329,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6696097335857967104,"We believe in the growth of women and agriculture and that's why we funded a UN women agribusiness project to help women and grow the agriculture business. For more details, click here - https://lnkd.in/djSjMwS
",781.0,2.94,23.0,13.0,0.0,2.0,1.02,8.0,Monday,18,2020-08,0.5,Positive
4151,2020-08-03 10:59:00,6695991470572220416,Post,Photo, ,https://linkedin.com/feed/update/urn:li:activity:6695991471486590976,"Be courageous enough to believe #ItCanBe possible to achieve your dreams. #PowerUpMonday #MotivationMonday 
",646.0,3.72,24.0,14.0,0.0,1.0,1.39,9.0,Monday,10,2020-08,0.0,Neutral
4152,2020-08-03 10:04:00,6695977672406781953,Post,Photo,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6695977673434398720,Be courageous enough to believe #ItCanBe possible to achieve your dreams. #PowerUpMonday #MotivationMonday,574.0,1.22,7.0,6.0,0.0,1.0,0.0,0.0,Monday,10,2020-08,0.0,Neutral
4153,2020-08-02 12:00:00,6695644349998362625,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6695644349998362625,"It’s not an app, it’s a champ!
A Super App with 6 modules - My bank, Mutual Funds, Pension, @easewallet, Insurance, and Stockbroking.
Download the Super App here https://lnkd.in/dWpyrV5 
#LikeAHero 
#APPyness
",1728.0,1.85,32.0,17.0,1.0,1.0,0.75,13.0,Sunday,12,2020-08,0.3333333333333333,Positive
4154,2020-08-01 15:00:00,6695327267054202880,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6695327267846938624,"Do not share your OTP or log-in details with anyone to avoid unauthorized access to your bank account. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. #ITCanBe
",1063.0,2.54,27.0,16.0,0.0,1.0,0.94,10.0,Saturday,15,2020-08,0.5,Positive
4155,2020-08-01 12:00:00,6695281933007499264,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6695281933787635712,"Let’s help #SET them up to achieve it. Call us on 01 270 6800 or email SITLagency@stanbicibtc.com to get started. 
#ItCanBe
",0.0,0.0,,,,,,0.0,Saturday,12,2020-08,0.0,Neutral
4156,2020-08-01 08:00:00,6695221553589706752,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6695221553589706752,"It has been an interesting ride so far. We are positive that this is going to be a month of many miracles. 

Like if you agree!
#ItCanBe #HappyNewMonth
",0.0,0.0,,,,,,0.0,Saturday,8,2020-08,0.3630681818181818,Positive
4157,2020-07-31 20:00:00,6695040431685693440,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6695040431685693440,"#Flashback to our CSI project where we renovated one classroom block and the administrative block of Seventh Day Adventist Primary School Abule-Oja, Yaba. This was done in partnership with Beyond the Classroom Foundation.
#ItCanBe ",871.0,1.03,9.0,5.0,0.0,0.0,0.46,4.0,Friday,20,2020-07,0.4,Positive
4158,2020-07-31 14:51:00,6694962633767960576,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6694962633767960576,"A time for joy, a time for togetherness, and a time to share. May this celebration bring you joy, peace and happiness! Barka De Sallah",817.0,1.59,13.0,7.0,1.0,0.0,0.61,5.0,Friday,14,2020-07,0.8250000000000001,Positive
4159,2020-07-31 11:00:00,6694904510411800576,Post,Video, ,https://linkedin.com/feed/update/urn:li:ugcPost:6694904510411800576,"Reset your password on the ‘My Bank’ module of the new Stanbic IBTC mobile App using these simple steps! Download the Super App here https://lnkd.in/dWpyrV5
#LikeAHero 
",989.0,2.53,25.0,11.0,1.0,0.0,1.31,13.0,Friday,11,2020-07,0.15656565656565655,Positive
4160,2020-07-30 15:00:00,6694602489355894785,Post,Photo,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6694602490513526784,"Making your insurance claim just got easy with our Super App. Simply follow the steps below: 
-Navigate to the required policy and click the claim icon
-Upload images of the damage, showing the car registration (in the case of a Car Claim)
-Input the date of the incident
-Include the circumstances of the incident and submit claim

For further enquiries, kindly contact us by sending an email to insurancesolution@stanbicibtc.com
",1725.0,3.77,65.0,23.0,6.0,1.0,2.03,35.0,Thursday,15,2020-07,0.2733333333333333,Positive
