,Date,Post ID,Content Type,Sent by,Post,Impressions,Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Weekday,Time,Positive Reactions,Negative Reactions,year_month,Sentiment,Sentiment_Label
3417,2022-04-12 12:09:00,253788558082460_4737336506394287,Photo,Damilare Oyekanmi,"Peace of mind is knowing that no matter what happens on the sea, your goods are in safe hands.​
Call 01 277 0394 or send an email to insurancesolution@stanbicibtc.com to get the #BestInsuranceDeals​

#ITCANBE​",0.0,4713.0,0.0,1.4,66,24.0,6.0,0.0,0.0,35,35.0,3,0.0,49,38,27,25,2.0,0.0,0.0,25,3,23,0.0,Tuesday,12,25.0,0.0,2022-04,0.5,Positive
3418,2021-11-07 16:48:00,253788558082460_4232365556891387,Photo, ,"Stay safe online, protect yourself with these tips.
#ScamAlert
#ITCANBE",0.0,4704.0,0.0,1.81,85,37.0,7.0,0.0,0.0,40,40.0,5,1.0,72,63,41,38,5.0,0.0,0.0,36,5,33,1.0,Sunday,16,38.0,0.0,2021-11,0.5,Positive
3419,2021-06-27 15:00:00,253788558082460_3833944366733510,Photo, ,"Simple Will is a foolproof method to ensure financial stability for your family after your demise. 
Visit www.linktr.ee/StanbicIBTC and click ‘Simple Will’ to get started.
#SimpleWill
#WILLS
#ITCANBE",4168.0,4704.0,2.09,1.55,73,30.0,11.0,1.0,0.11,22,27.0,2,1.0,59,55,38,34,5.0,1.0,0.0,23,2,17,1.0,Sunday,15,34.0,0.0,2021-06,0.0,Neutral
3420,2018-06-21 21:05:00,253788558082460_1560253700769266,Photo, ,Now is always the best time to get a Stanbic IBTC Education Trust for your child. Call 01 280 1266 or email sitlagency@stanbicibtc.com for more details.,5650.0,4704.0,5.88,4.57,215,91.0,18.0,17.0,0.0,88,88.0,38,1.0,158,132,109,91,10.0,17.0,0.0,67,32,41,1.0,Thursday,21,91.0,1.0,2018-06,0.75,Positive
3421,2017-12-12 11:30:00,253788558082460_1362120200582618,Photo, ,Julius Agbaje’s art serves as a platform for the simultaneous telling of captivating stories while addressing social issues.,3178.0,4704.0,3.34,2.42,114,30.0,3.0,4.0,0.0,77,77.0,42,0.0,90,86,31,29,2.0,3.0,0.0,61,39,27,0.0,Tuesday,11,30.0,0.0,2017-12,0.26666666666666666,Positive
3422,2017-09-08 18:00:00,253788558082460_1276331855828120,Photo, ,We are so looking forward to TGIF. Time to turn-up.,3712.0,4704.0,1.7,4.95,233,96.0,33.0,7.0,0.0,96,96.0,52,0.0,157,147,112,97,12.0,7.0,0.0,65,46,36,0.0,Friday,18,97.0,0.0,2017-09,0.0,Neutral
3423,2023-06-12 10:12:00,253788558082460_5986696101458315,Photo,Damilare Oyekanmi,"You've taken the first step today, and that's something to be proud of. Challenge yourself to go one step further the next day. Maintain your momentum and see your efforts add up to something remarkable.​

#ITCANBE​",0.0,4694.0,0.0,2.43,114,40.0,5.0,1.0,0.0,65,65.0,18,0.0,81,73,44,41,5.0,1.0,0.0,45,18,37,0.0,Monday,10,43.0,0.0,2023-06,0.2625,Positive
3424,2022-12-21 13:43:00,253788558082460_5452028241591773,Text,Blessing Ubah,"The Stanbic IBTC FUZE Festival is happening right now! 
Follow the updates on the FUZE Festival Marketplace here - https://bit.ly/FUZEFest

#IgniteYourFuze
#FUZEFestival
#ITCANBE",5289.0,4694.0,4.71,1.9,89,31.0,9.0,1.0,0.06,44,47.0,,0.0,64,51,38,32,8.0,1.0,0.0,34,,31,0.0,Wednesday,13,32.0,0.0,2022-12,0.3571428571428571,Positive
3425,2020-08-02 12:00:00,253788558082460_2925212430940046,Video, ,"It’s not an app, it’s a champ!

A Super App with 6 modules - My bank, Mutual Funds, Pension, @ease wallet, Insurance and Stock.

Download the Super App here https://www.stanbicibtcbank.com/nigeriabank/personal/ways-to-bank/Appyness  #LikeAHero",4041.0,4694.0,1.83,3.6,169,50.0,20.0,3.0,0.14,84,91.0,,1.0,125,111,68,55,15.0,3.0,0.0,64,,57,1.0,Sunday,12,53.0,2.0,2020-08,0.3333333333333333,Positive
3426,2018-11-03 11:26:00,253788558082460_1751420591652575,Photo,Aramide Salami,"Lineup for the game between #OAUvsUNILORIN. It’s about to kick off. ⚽️⚽️⚽️ #HiFL2018Finals
#HiFLStanbicIBTC",7248.0,4694.0,21.94,2.24,105,24.0,4.0,2.0,0.0,75,75.0,39,0.0,71,69,26,23,2.0,2.0,0.0,51,33,29,0.0,Saturday,11,24.0,0.0,2018-11,-0.4,Negative
3427,2018-08-24 15:19:00,253788558082460_1663036583824310,Photo, ,Our thanks to our collaborators and innovators for coming through today. Looking forward to the future of #FinTech coming alive in #SICC2018,3136.0,4694.0,1.47,4.2,197,27.0,6.0,3.0,0.0,158,158.0,96,1.0,144,117,35,30,4.0,3.0,0.0,111,91,32,1.0,Friday,15,30.0,0.0,2018-08,0.10000000000000002,Positive
3428,2021-11-28 15:03:00,253788558082460_4298376156956993,Photo, ,"Remember that we will never call, text or email you requesting you to send a code to us.

If you suspect that your account has been compromised, please call 0700 909 909 909.

#ITCANBE",140.0,4689.0,6.43,1.58,74,25.0,5.0,2.0,0.0,41,41.0,2,0.0,56,51,31,26,4.0,2.0,0.0,29,2,28,0.0,Sunday,15,26.0,0.0,2021-11,0.0,Neutral
3429,2023-05-08 16:57:00,253788558082460_5869074329887160,Photo,Damilare Oyekanmi,"No more late nights on your computer, trying to navigate complicated coding languages.​​
Now, you can easily access everything you need to create the app of your dreams - right at your fingertips, on the Stanbic IBTC API Marketplace.​​
To learn more, visit https://developer.stanbicibtc.com/sandbox/ .​​

#ITCANBE​",2707.0,4684.0,2.25,1.9,89,36.0,8.0,1.0,0.04,39,41.0,8,0.0,71,59,43,39,6.0,1.0,0.0,33,8,28,0.0,Monday,16,39.0,0.0,2023-05,0.028174603174603168,Positive
3430,2023-04-16 16:51:00,253788558082460_5801435929984334,Photo,Damilare Oyekanmi,"Want to know what's happening in the stock market?​
Visit https://stanbicibtcstockbrokers.com/research/pricemovement to view different companies’ stock analyses.​
To start trading, please send an email to StartWithZero@stanbicibtc.com​

#ITCANBE​",3145.0,4684.0,4.48,2.63,123,30.0,11.0,1.0,0.14,70,77.0,14,0.0,83,59,40,33,8.0,1.0,0.0,54,14,45,0.0,Sunday,16,32.0,2.0,2023-04,0.0,Neutral
3431,2022-06-01 17:12:00,253788558082460_4875542282573708,Photo,Damilare Oyekanmi,"Dear woman, ​
You have all it takes to excel, and as your financial partner, we are here to empower you.​
Join us on Thursday, 09 June 2022 at 12:00pm, to get empowered!​
Visit this link to register now: https://bit.ly/StanbicIBTCWIMBIZRoundtable​
#ITCANBE​",5418.0,4684.0,3.38,1.86,87,29.0,7.0,1.0,0.04,46,48.0,5,0.0,68,52,35,31,6.0,1.0,0.0,42,5,37,0.0,Wednesday,17,30.0,1.0,2022-06,0.0,Neutral
3432,2021-12-15 12:00:00,253788558082460_4354701781324430,Photo, ,"Stand a chance to see Ladipoe, DJ Jamsmyth and Forever live at the Reward4Saving grand finale!
Answer this question correctly and you just might!
Terms and conditions apply.
#Reward4Saving",4464.0,4684.0,2.67,3.22,151,36.0,18.0,0.0,0.0,96,96.0,11,0.0,91,82,44,37,15.0,0.0,0.0,58,10,51,0.0,Wednesday,12,37.0,0.0,2021-12,0.4588068181818182,Positive
3433,2021-08-18 14:30:00,253788558082460_3983489861778959,Photo, ,"Topping up your mutual fund account has never been easier. For more details, visit www.stanbicibtcassetmanagement.com or send an email to mutualfunds@stanbicibtc.com 
#WealthWednesday",3389.0,4684.0,2.1,2.8,131,22.0,13.0,0.0,0.26,84,96.0,6,0.0,93,70,31,22,9.0,0.0,0.0,65,6,54,0.0,Wednesday,14,22.0,0.0,2021-08,0.5,Positive
3434,2021-04-28 13:08:00,253788558082460_3661563883971560,Photo, ,"Ever imagined what your dream home will look like? We can make it come true with our Home Loan. Get a Home Loan from us today to buy or upgrade your home. Please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com for more enquiries
#ITCANBE",2988.0,4684.0,2.61,5.04,236,43.0,45.0,1.0,0.0,145,145.0,9,0.0,140,125,67,45,23.0,1.0,0.0,91,9,86,0.0,Wednesday,13,44.0,1.0,2021-04,0.425,Positive
3435,2020-09-28 14:00:00,253788558082460_3092173574243930,Photo, ,"Enjoy financing for vehicles, luxury cars, motor vehicle specialized equipment and other assets with our Vehicle Asset Financing (VAF) an let’s help you #StayInBusiness. Visit stanbicibtcbank.com to know more.",3312.0,4684.0,3.23,2.43,114,30.0,14.0,0.0,0.17,62,70.0,26,0.0,76,68,36,29,8.0,0.0,0.0,50,26,24,0.0,Monday,14,30.0,0.0,2020-09,0.25833333333333336,Positive
3436,2020-08-30 12:00:00,253788558082460_3004133733047915,Photo, ,Stay in touch with family and friends when you dial *909*8# to renew your data subscription.,4924.0,4684.0,2.8,2.28,107,39.0,19.0,3.0,0.0,46,46.0,21,0.0,83,65,49,38,11.0,3.0,0.0,40,21,21,0.0,Sunday,12,39.0,0.0,2020-08,0.0,Neutral
3437,2020-01-28 13:00:00,253788558082460_2498737376920889,Photo, ,"Come get inspired at the Stanbic IBTC Youth Leadership series. Click here to register: http://bit.ly/SIYLSReg
#YLS2020",3676.0,4684.0,2.26,3.84,180,118.0,2.0,6.0,0.3,39,53.0,28,0.0,171,140,120,119,2.0,6.0,0.0,54,28,11,0.0,Tuesday,13,119.0,0.0,2020-01,0.0,Neutral
3438,2017-12-11 17:02:00,253788558082460_1361406213987350,Photo, ,You don’t repeat mistakes when learning from your past experiences.,3104.0,4684.0,1.71,3.27,153,59.0,11.0,19.0,0.0,64,64.0,40,0.0,115,87,74,59,4.0,18.0,0.0,48,34,21,0.0,Monday,17,59.0,0.0,2017-12,-0.25,Negative
3439,2017-12-01 17:13:00,253788558082460_1351492528312052,Photo, ,The fight is almost won! Let’s come together and #MoveForward to end AIDS in Nigeria and Africa. #WorldAIDSDay #MoreThanABank,2793.0,4684.0,2.97,2.78,130,61.0,0.0,16.0,0.0,50,50.0,26,3.0,101,88,72,64,0.0,16.0,0.0,38,23,17,3.0,Friday,17,64.0,0.0,2017-12,0.0,Neutral
3440,2017-08-09 10:00:00,253788558082460_1249694935158479,Photo, ,Looking to grow your business? Enterprise Direct can help move your business forward. Call 0700 333 3333 or email enterprisedirect@stanbicibtc.com,5134.0,4684.0,4.83,4.82,226,99.0,20.0,15.0,0.0,90,90.0,38,0.0,158,140,111,97,7.0,14.0,0.0,60,34,38,0.0,Wednesday,10,101.0,0.0,2017-08,0.1,Positive
3441,2021-07-18 15:00:00,253788558082460_3891570860970860,Photo, ,"What can you do to grow your business in these challenging times? Our Head of Enterprise Banking, Ayodele Ojosipe shared some tips at our recently held Enterprise Banking Webinar. Watch the full webinar here - https://www.youtube.com/watch?v=Nc1zz5Ed8GQ",4568.0,4682.0,6.46,0.73,34,24.0,0.0,0.0,0.04,8,10.0,0,0.0,33,31,24,24,0.0,0.0,0.0,10,0,8,0.0,Sunday,15,24.0,0.0,2021-07,0.2833333333333333,Positive
3442,2021-07-17 10:00:00,253788558082460_3888244971303449,Photo, ,Here are some tips to help you keep your bank account from the prying eyes of scammers.,2755.0,4679.0,2.94,1.22,57,24.0,7.0,0.0,0.0,26,26.0,3,0.0,42,36,27,24,4.0,0.0,0.0,16,2,16,0.0,Saturday,10,24.0,0.0,2021-07,0.0,Neutral
3443,2023-03-19 08:42:00,253788558082460_5720148114779783,Video,Damilare Oyekanmi,"Thank you for your unwavering love and nurturing spirit, which have enabled us to grow and blossom into the people we are today. Happy Mother's Day! We celebrate you today and every day!
#MothersDay 
#ITCANBE",2891.0,4676.0,2.59,3.55,166,56.0,17.0,1.0,0.0,91,91.0,,0.0,130,100,66,56,13.0,1.0,0.0,75,,68,0.0,Sunday,8,56.0,1.0,2023-03,0.75,Positive
3444,2023-04-21 15:30:00,253788558082460_5816172931843967,Photo,Damilare Oyekanmi,"Did you know you can use your Retirement Savings Account to fund your home loan? Take advantage of this opportunity to invest in your future while making your dream home a reality. Visit https://bit.ly/StanbicIBTCHomeLoans today to learn more!​

#ITCANBE​",2786.0,4675.0,2.87,2.14,100,23.0,6.0,1.0,0.09,65,69.0,22,0.0,74,58,30,24,5.0,1.0,0.0,48,22,36,0.0,Friday,15,24.0,0.0,2023-04,0.0,Neutral
3445,2023-05-16 21:10:00,253788558082460_5895468753914384,Photo,Kemi Amoo,"We celebrate the boy child today and every day for their unique potential. May he be empowered to reach for the stars and beyond.

#InternationalDayofBoyChild
#ITCANBE",10465.0,4674.0,4.19,2.42,113,54.0,5.0,1.0,0.0,51,51.0,16,0.0,90,78,60,56,3.0,1.0,0.0,37,16,31,0.0,Tuesday,21,55.0,1.0,2023-05,0.1875,Positive
3446,2022-11-26 12:00:00,253788558082460_5370196029774995,Photo, ,"Why are we walking #Together4ALimb today?
To bring hope and joy to children living with limb loss.
Join Wole Adeniyi, CE, Stanbic IBTC Bank, to walk for a worthy cause!

#Together4ALimb
#ITCANBE",4430.0,4674.0,3.14,2.7,126,39.0,3.0,0.0,0.0,84,84.0,20,1.0,109,95,41,39,2.0,0.0,0.0,75,20,57,1.0,Saturday,12,39.0,0.0,2022-11,0.6083333333333334,Positive
3447,2022-11-15 17:10:00,253788558082460_5339738199487445,Photo,Damilare Oyekanmi,"It's Day 2 of #NES28!
We are still in the business of promoting Nigeria's development and providing financial services that keeps a stable economy.

#ITCANBE",3038.0,4674.0,2.11,2.85,133,43.0,18.0,0.0,0.0,72,72.0,4,0.0,94,75,52,43,13.0,0.0,0.0,52,4,50,0.0,Tuesday,17,43.0,0.0,2022-11,0.0,Neutral
3448,2021-07-08 21:00:00,253788558082460_3864659576995322,Photo, ,"The smile you have when you know that you invested wisely. Thanks to InvestBeta!
Click advisory.stanbicibtc.com to begin!
#ITCANBE",1616.0,4674.0,3.4,1.93,90,31.0,9.0,0.0,0.21,40,50.0,2,0.0,64,51,37,31,6.0,0.0,0.0,30,2,21,0.0,Thursday,21,31.0,0.0,2021-07,0.30625,Positive
3449,2020-10-04 16:00:00,253788558082460_3110457705748850,Photo, ,"What’s a better way to say ‘convenience’? 😎 
It doesn’t matter where you are, our digital solutions are just at your fingertips.
#ItCanBe",3410.0,4674.0,4.52,1.88,88,50.0,5.0,3.0,0.0,30,30.0,14,0.0,82,70,57,50,5.0,3.0,0.0,28,14,15,0.0,Sunday,16,50.0,0.0,2020-10,0.25,Positive
3450,2020-09-04 12:00:00,253788558082460_3019990718128883,Photo, ,"Vivian: NK how far nah, why is your face like this?

Nkechi: Mehn Viv, the children’s school fees is what I’m thinking of oo

Do you wait till when you need money to save? Automating your savings is a great way for you to deliberately put money aside every month for a particular goal.",2602.0,4674.0,1.69,3.29,154,40.0,10.0,3.0,0.0,99,99.0,31,0.0,115,97,49,41,6.0,3.0,0.0,75,29,56,0.0,Friday,12,42.0,0.0,2020-09,0.35555555555555557,Positive
3451,2020-07-14 15:00:00,253788558082460_2874251102702846,Photo,Aramide Salami,Don’t be like Uchenna. Join the winning team by calling 01 271 6000 or send an email to pensionsolution@stanbicibtc.com to join the #HappenToLife geng.,2875.0,4674.0,2.57,2.29,107,33.0,10.0,0.0,0.0,61,61.0,24,0.0,82,74,40,35,7.0,0.0,0.0,44,19,32,0.0,Tuesday,15,36.0,0.0,2020-07,0.5,Positive
3452,2019-11-09 17:00:00,253788558082460_2334830373311591,Photo, ,"#CareerTip: No matter the career stage you are at, whether you are looking for your first post-grad job or already have years
of experience on your resume, it's important to never stop learning.",4218.0,4674.0,3.51,2.67,125,58.0,1.0,13.0,0.0,51,51.0,18,0.0,108,86,64,59,1.0,13.0,0.0,48,18,31,0.0,Saturday,17,60.0,0.0,2019-11,0.325,Positive
3453,2021-09-16 13:12:00,253788558082460_4070731576388120,Photo, ,"Some of us dreaded school resumption when we were younger.
Tell us how you overcame that fear. 
#ThrowbackThursday",2900.0,4670.0,9.72,2.01,94,37.0,14.0,0.0,0.0,41,41.0,3,0.0,73,54,45,38,10.0,0.0,0.0,33,3,33,0.0,Thursday,13,39.0,0.0,2021-09,0.0,Neutral
3454,2022-05-20 12:50:00,253788558082460_4839496976178239,Photo,Damilare Oyekanmi,"Don’t lose guard!​
We will never ask you for your BVN or banking login details over the phone or via SMS or email.​​
If you suspect that your account has been compromised, please call 0700 333 3333.​​
#ITCANBE​",2708.0,4664.0,2.18,2.92,136,38.0,15.0,0.0,0.0,82,82.0,10,0.0,96,88,46,39,9.0,0.0,0.0,59,10,58,0.0,Friday,12,39.0,0.0,2022-05,0.0,Neutral
3455,2021-12-17 11:39:00,253788558082460_4364320720362536,Photo, ,"What better gift than the assurance of a secured future. Open a Stanbic IBTC Education Trust for your child today.
Visit www.linktr.ee/StanbicIBTC and click ‘Save towards your children’s education with a Stanbic IBTC Education Trust’ to begin. 
#ITCANBE",0.0,4664.0,0.0,1.78,83,29.0,12.0,2.0,0.1,32,37.0,2,0.0,56,47,38,32,7.0,2.0,0.0,24,2,20,0.0,Friday,11,32.0,0.0,2021-12,0.16666666666666666,Positive
3456,2020-06-23 17:00:00,253788558082460_2820466511414639,Photo, ,A cooler way to make payments is here! Pay via C’Gate USSD and a ref code will be generated for your transaction. Dial *909*000*RefCode# now! #ItCanBe,4457.0,4664.0,2.69,2.06,96,74.0,0.0,1.0,0.0,21,21.0,16,0.0,94,92,74,74,0.0,1.0,0.0,21,16,5,0.0,Tuesday,17,74.0,0.0,2020-06,0.0,Neutral
3457,2020-06-22 13:02:00,253788558082460_2817530535041570,Photo, ,Remember to #StaySafe and follow social distancing rules when you come into the bank. Click https://bit.ly/2Brogrd to see the list of our branches open to customers.#ItCanBe,3925.0,4664.0,2.78,2.57,120,47.0,17.0,3.0,0.04,51,53.0,26,1.0,96,86,57,47,10.0,3.0,0.0,44,26,19,1.0,Monday,13,47.0,0.0,2020-06,0.016666666666666666,Positive
3458,2020-05-02 17:00:00,253788558082460_2696950940432864,Video, ,Keep calm and don’t panic as you #StayHome and #StaySafe during this period. We will win the fight over COVID-19 together.,3609.0,4664.0,1.8,3.69,172,53.0,6.0,9.0,0.0,104,104.0,,0.0,130,114,62,53,4.0,8.0,0.0,69,,66,0.0,Saturday,17,53.0,0.0,2020-05,0.55,Positive
3459,2019-10-26 12:30:00,253788558082460_2306274562833839,Photo, ,"Kickoff as @OAUGiants battle @ILORINWarriors for third place.
#HiFL2019
#HiFLStanbicIBTC",3066.0,4664.0,1.66,1.74,81,27.0,3.0,1.0,0.0,49,49.0,17,0.0,72,71,31,28,2.0,1.0,0.0,44,17,31,0.0,Saturday,12,28.0,0.0,2019-10,0.0,Neutral
3460,2019-10-24 10:00:00,253788558082460_2302089006585728,Photo, ,"Whether it was for a prank or to shoot down fruits, share with us what you used yours for. #ThrowbackThursday",3926.0,4664.0,2.57,4.12,192,54.0,28.0,10.0,0.0,97,97.0,25,0.0,129,113,80,56,25.0,9.0,0.0,76,25,58,0.0,Thursday,10,56.0,1.0,2019-10,-0.15555555555555559,Negative
3461,2018-02-24 09:00:00,253788558082460_1436991633095474,Photo, ,"#ThanksToSocialMedia, you can find old friends and schoolmates and stay connected. #SMWLagos",2352.0,4664.0,3.83,3.69,172,60.0,10.0,21.0,0.0,80,80.0,42,0.0,136,93,77,60,5.0,20.0,0.0,66,38,35,0.0,Saturday,9,61.0,0.0,2018-02,0.1,Positive
3462,2020-12-03 15:00:00,253788558082460_3273487412779211,Photo, ,"Thank you @officialraeknight!
We know the year has been a rough one, but we will never relent in our effort to serve you better!",2977.0,4657.0,4.27,3.61,168,56.0,37.0,1.0,0.0,74,74.0,1,0.0,108,95,72,56,18.0,1.0,0.0,55,1,54,0.0,Thursday,15,56.0,0.0,2020-12,0.2625,Positive
3463,2022-10-30 10:54:00,253788558082460_5294701257324473,Photo,Damilare Oyekanmi,"Get covered with the Stanbic IBTC Life Insurance today.​​
To get started, send an email to insure@stanbicibtc.com or call 01 270 6801.​​

#GoForLife​ ​
#ITCANBE​",11134.0,4656.0,2.38,2.0,93,33.0,11.0,0.0,0.0,49,49.0,2,0.0,72,58,38,33,8.0,0.0,0.0,38,1,38,0.0,Sunday,10,33.0,0.0,2022-10,0.0,Neutral
3464,2022-06-14 13:38:00,253788558082460_4911215322339737,Photo,Damilare Oyekanmi,"Join Obinna Lewis-Asonye in the HiFL masterclass, in partnership with Stanbic IBTC, as we will be sharing the financial formation for life.
Time: 5pm
Date: Wednesday, 14 June 2022

Click here to register - https://bit.ly/StanbicIBTCxHIFL

#ITCANBE",2448.0,4655.0,3.8,2.43,113,26.0,17.0,1.0,0.0,66,66.0,2,0.0,87,61,40,29,13.0,1.0,0.0,57,2,55,0.0,Tuesday,13,26.0,3.0,2022-06,0.0,Neutral
3465,2022-02-04 16:00:00,253788558082460_4551537788307494,Photo, ,"2020 was a year of #MovingForward with Stanbic IBTC.
This year we go for more innovations at #AfricaNXT2022 because #ITCANBE.",2765.0,4655.0,2.1,1.14,53,13.0,8.0,2.0,0.0,30,30.0,2,0.0,40,33,17,13,6.0,0.0,0.0,29,2,27,0.0,Friday,16,13.0,0.0,2022-02,0.5,Positive
3466,2020-06-10 22:25:00,253788558082460_2788833524577938,Photo, ,Today's #WealthWednesday series talks about The Stanbic IBTC Ethical Fund (SIEF).,2065.0,4655.0,2.08,2.69,125,27.0,8.0,2.0,0.0,88,88.0,46,0.0,97,88,31,25,6.0,1.0,0.0,73,46,33,0.0,Wednesday,22,27.0,0.0,2020-06,0.2,Positive
3467,2020-04-21 17:00:00,253788558082460_2670530869741538,Photo, ,Something to brighten your day! Which have you ever done? Repost and share with friends!,2209.0,4655.0,2.72,4.0,186,46.0,21.0,7.0,0.0,111,111.0,52,0.0,105,97,22,2,15.0,7.0,0.0,97,51,59,0.0,Tuesday,17,47.0,0.0,2020-04,0.0,Neutral
3468,2018-04-18 15:15:00,253788558082460_1495012683960035,Photo, ,"Today's #WealthWednesday, we will be talking about Autism and Autism Spectrum Disorder.",2303.0,4655.0,2.52,4.27,199,88.0,5.0,52.0,0.0,53,53.0,27,0.0,118,86,86,62,3.0,46.0,0.0,39,26,17,0.0,Wednesday,15,89.0,0.0,2018-04,0.0,Neutral
3469,2022-12-07 12:08:00,253788558082460_5400538123407452,Photo,Damilare Oyekanmi,"A world of possibilities await the woman who means business!
Convert your existing current account to a Blue Blossom Current Account to enjoy special offers!
Send an email to enterprisedirect@stanbicibtc.com to get started.​
#ITCANBE",4072.0,4653.0,3.32,3.29,153,58.0,18.0,0.0,0.0,76,76.0,8,0.0,117,103,66,59,10.0,0.0,0.0,62,6,58,0.0,Wednesday,12,59.0,0.0,2022-12,0.14702380952380953,Positive
